Data read from file:/home/alejandro/CMAQv5.5/data/POST/COMBINE_ACONC_v55_intel_CR2_BASEv01_202409.nc (layer  1)

   Note: Times have been converted to local standard


siteid,column,row,longitude,latitude,date,Time,O3_UGM3,NO_UGM3,NO2_UGM3,NH3_UGM3,CO,SO2_UGM3,TOL_UGM3,PM10,PM25_TOT,N10,N20,N40,N100
,,,degrees,degrees,YYYY-MM-DD,hh:mm:ss,ug m-3,ug m-3,ug m-3,ug m-3,ppbV,ug m-3,ug m-3,ug m-3,ug m-3,cm-3,cm-3,cm-3,cm-3
73,26,31,-46.66347,-23.61632,2024-09-09,21:00:00,0.712314,14.9716,76.7765,14.9631,533.332,3.18169,7.74307,23.6886,12.9637,10568.8,9204.54,4338.08,985.675
73,26,31,-46.66347,-23.61632,2024-09-09,22:00:00,0.484397,19.1285,78.6696,17.7174,556.452,2.74542,7.74820,23.9166,12.3542,10939.6,9376.86,4228.89,974.888
73,26,31,-46.66347,-23.61632,2024-09-09,23:00:00,0.254564E-01,42.7609,78.6870,22.0306,719.100,3.38835,10.5608,27.3905,14.9355,14029.9,12015.8,5369.26,1210.32
73,26,31,-46.66347,-23.61632,2024-09-10,00:00:00,0.179562E-03,87.7346,75.1202,27.9233,1054.32,4.13061,16.7713,32.5905,18.7745,19651.6,16690.2,7270.22,1600.14
73,26,31,-46.66347,-23.61632,2024-09-10,01:00:00,0.144107E-04,172.898,79.3400,36.8883,1815.63,5.44654,30.4208,45.7450,28.4590,31419.9,27008.8,11851.2,2503.70
73,26,31,-46.66347,-23.61632,2024-09-10,02:00:00,0.236782E-05,318.772,98.3700,49.3969,3153.44,7.69731,54.0949,69.6168,46.8844,50104.5,45396.2,20787.9,4125.06
73,26,31,-46.66347,-23.61632,2024-09-10,03:00:00,0.215989E-05,375.045,106.307,49.8196,3733.26,8.27543,64.4628,79.8326,54.8919,56314.4,53028.0,25123.1,4748.94
73,26,31,-46.66347,-23.61632,2024-09-10,04:00:00,0.341458E-06,385.731,109.194,46.5414,3908.69,8.08775,67.8552,83.1555,57.8473,57780.6,55323.4,26988.1,4967.76
73,26,31,-46.66347,-23.61632,2024-09-10,05:00:00,0.861564E-07,441.675,119.093,50.9732,4423.45,8.85951,77.4443,92.6441,65.5684,63873.8,62136.1,31658.9,5611.83
73,26,31,-46.66347,-23.61632,2024-09-10,06:00:00,0.327676,545.862,136.653,61.2958,5342.88,10.4606,94.0700,109.928,79.1055,73215.1,72886.8,42579.7,6697.52
73,26,31,-46.66347,-23.61632,2024-09-10,07:00:00,2.81016,483.732,141.026,42.4936,4858.98,8.88864,85.1095,103.124,75.0695,66311.3,66071.2,40809.0,6297.36
73,26,31,-46.66347,-23.61632,2024-09-10,08:00:00,13.7035,100.311,64.7371,13.4033,1268.90,2.67194,20.5239,36.0739,22.4190,20974.9,18559.4,9008.22,1883.74
73,26,31,-46.66347,-23.61632,2024-09-10,09:00:00,29.4075,27.0735,37.5403,6.68334,515.355,1.12329,7.34590,19.8697,10.8918,8817.55,7278.98,3425.35,856.948
73,26,31,-46.66347,-23.61632,2024-09-10,10:00:00,43.3559,17.4589,32.1952,5.35984,419.915,0.862660,5.58455,18.5507,9.67389,6924.00,5547.10,2532.87,697.749
73,26,31,-46.66347,-23.61632,2024-09-10,11:00:00,57.4857,11.8371,28.2861,4.10487,365.511,0.705282,4.47071,18.3307,9.30905,5757.95,4627.96,2159.42,612.398
73,26,31,-46.66347,-23.61632,2024-09-10,12:00:00,69.9871,9.06154,27.1397,3.27890,353.798,0.621025,4.04927,18.1607,9.42783,5392.01,4304.15,2007.82,579.339
73,26,31,-46.66347,-23.61632,2024-09-10,13:00:00,81.0037,7.63907,28.4846,3.10686,369.560,0.626818,4.03692,19.0231,10.1075,5547.59,4434.13,2079.74,599.633
73,26,31,-46.66347,-23.61632,2024-09-10,14:00:00,86.0912,6.08898,26.8344,3.08270,346.779,0.600857,3.61112,18.9763,9.91349,5191.60,4118.15,1944.62,568.691
73,26,31,-46.66347,-23.61632,2024-09-10,15:00:00,87.0990,4.58691,26.1082,3.08264,320.978,0.584569,3.24389,18.5007,9.40429,4805.89,3808.74,1801.21,523.177
73,26,31,-46.66347,-23.61632,2024-09-10,16:00:00,83.9403,2.67668,30.2662,3.43338,319.911,0.630303,3.26309,18.3403,9.28842,4881.31,3876.86,1820.76,523.666
73,26,31,-46.66347,-23.61632,2024-09-10,17:00:00,73.5546,1.10790,37.9792,4.22171,339.814,0.740308,3.63968,18.2728,9.34642,5303.02,4167.10,1922.90,544.818
73,26,31,-46.66347,-23.61632,2024-09-10,18:00:00,38.8038,2.72129,71.9984,8.22164,531.000,1.62708,6.81822,23.3144,13.2758,8960.16,7375.26,3420.74,859.408
73,26,31,-46.66347,-23.61632,2024-09-10,19:00:00,5.10161,9.63175,125.511,14.3224,877.807,4.14939,12.3498,36.5087,22.9946,15443.8,13728.5,6854.30,1562.76
73,26,31,-46.66347,-23.61632,2024-09-10,20:00:00,5.50068,8.73406,123.778,16.3973,851.571,4.26184,12.0662,38.1622,23.9038,15252.3,13589.6,6820.47,1541.68
73,26,31,-46.66347,-23.61632,2024-09-10,21:00:00,14.6070,4.46068,119.040,17.5513,791.263,3.51592,10.6721,39.2467,24.2479,14360.5,12983.3,6653.25,1466.74
73,26,31,-46.66347,-23.61632,2024-09-10,22:00:00,11.6332,4.75857,95.0448,14.4282,619.358,2.56657,8.14740,30.0130,18.0669,11276.6,9931.16,4755.61,1104.84
73,26,31,-46.66347,-23.61632,2024-09-10,23:00:00,0.735157,26.4024,84.7219,16.1654,694.249,2.78155,9.84705,29.8960,17.3931,13023.4,11108.0,5040.24,1172.92
73,26,31,-46.66347,-23.61632,2024-09-11,00:00:00,0.173476E-01,75.2271,67.0731,20.8406,966.695,3.25647,15.0864,32.5485,17.4973,17723.8,14584.5,6257.49,1466.01
73,26,31,-46.66347,-23.61632,2024-09-11,01:00:00,0.394943E-03,143.661,70.9421,25.9511,1592.54,4.14193,26.1227,42.3981,24.9319,27618.6,22852.7,9801.76,2197.90
73,26,31,-46.66347,-23.61632,2024-09-11,02:00:00,0.552141E-04,233.378,84.9810,32.6443,2482.10,5.42012,41.6877,56.6168,36.2659,40652.6,34281.6,14678.4,3198.50
73,26,31,-46.66347,-23.61632,2024-09-11,03:00:00,0.313905E-04,295.236,95.4075,37.3240,3097.14,6.24141,52.3979,66.9316,43.8973,48712.5,41927.6,18059.6,3845.33
73,26,31,-46.66347,-23.61632,2024-09-11,04:00:00,0.182663E-05,346.014,103.660,42.0754,3581.31,6.95051,60.8930,75.5569,50.3069,55142.0,48082.6,21003.2,4403.92
73,26,31,-46.66347,-23.61632,2024-09-11,05:00:00,0.708273E-07,402.273,113.069,48.8436,4089.59,7.99085,70.0157,85.0685,57.6005,61608.0,55057.8,24659.3,5021.55
73,26,31,-46.66347,-23.61632,2024-09-11,06:00:00,0.485490,329.410,100.822,38.5816,3381.96,6.54078,58.0670,73.2585,48.7148,52492.8,45703.9,20193.2,4263.21
73,26,31,-46.66347,-23.61632,2024-09-11,07:00:00,5.55391,126.149,69.0786,16.3503,1511.09,3.10544,24.9585,42.0311,25.1703,25666.1,21879.8,9982.81,2170.34
73,26,31,-46.66347,-23.61632,2024-09-11,08:00:00,14.3410,64.4332,55.0814,11.2096,916.772,2.00314,14.3192,28.7632,16.8548,15900.2,13255.2,6159.94,1424.87
73,26,31,-46.66347,-23.61632,2024-09-11,09:00:00,25.5128,32.6180,41.7347,7.53988,584.970,1.26349,8.52963,21.2584,11.8179,10003.6,8251.12,3875.45,959.908
73,26,31,-46.66347,-23.61632,2024-09-11,10:00:00,38.3731,20.9905,35.1472,6.31401,460.005,0.982462,6.31695,19.3858,10.5195,7845.73,6419.19,3010.70,785.215
73,26,31,-46.66347,-23.61632,2024-09-11,11:00:00,53.0570,13.9149,30.7604,5.40453,391.077,0.807540,4.98870,18.2341,9.57628,6387.58,5074.32,2318.26,655.101
73,26,31,-46.66347,-23.61632,2024-09-11,12:00:00,64.9471,9.77921,26.7276,3.98992,343.293,0.663348,4.04348,17.1044,8.96145,5395.73,4257.86,1960.18,566.886
73,26,31,-46.66347,-23.61632,2024-09-11,13:00:00,71.5321,7.97336,25.3364,3.46801,323.962,0.607432,3.65424,16.4124,8.70402,5058.63,3990.64,1836.74,528.943
73,26,31,-46.66347,-23.61632,2024-09-11,14:00:00,76.9656,6.59332,25.7007,3.47935,316.137,0.605019,3.46962,17.0128,8.76664,4906.63,3856.27,1780.75,514.210
73,26,31,-46.66347,-23.61632,2024-09-11,15:00:00,71.0125,5.38366,23.4493,3.60634,277.866,0.560971,2.98625,15.9491,7.67984,4300.64,3364.88,1555.48,453.251
73,26,31,-46.66347,-23.61632,2024-09-11,16:00:00,57.1410,3.64705,20.6019,3.27779,225.756,0.474577,2.33552,13.4445,5.78218,3368.27,2631.75,1217.29,363.358
73,26,31,-46.66347,-23.61632,2024-09-11,17:00:00,43.0655,2.32825,34.1294,4.49277,283.895,0.668161,3.28147,15.3793,6.71150,4460.40,3501.53,1567.28,442.827
73,26,31,-46.66347,-23.61632,2024-09-11,18:00:00,10.6503,8.86001,72.9177,9.57073,542.703,1.49532,7.47053,21.6664,11.1309,9326.33,7395.85,3155.32,793.912
73,26,31,-46.66347,-23.61632,2024-09-11,19:00:00,0.558936,26.5370,102.608,16.9250,834.512,2.93532,12.2041,29.1067,17.4014,14876.7,12512.3,5525.95,1266.03
73,26,31,-46.66347,-23.61632,2024-09-11,20:00:00,0.121331,38.4470,89.4325,19.6511,814.941,3.13275,12.2271,28.9563,17.0358,14893.4,12748.7,5676.48,1263.17
73,26,31,-46.66347,-23.61632,2024-09-11,21:00:00,0.334343,30.2626,58.8157,16.7726,540.051,2.30222,7.76492,23.1055,10.7634,10333.4,8541.61,3689.92,879.856
73,26,31,-46.66347,-23.61632,2024-09-11,22:00:00,0.416540,33.3139,54.0952,17.9214,518.361,2.38763,7.39808,24.4334,10.3800,10320.8,8376.40,3562.92,872.231
73,26,31,-46.66347,-23.61632,2024-09-11,23:00:00,0.683448E-01,55.1701,56.5968,21.9489,682.159,2.95263,10.1917,27.4268,12.7377,13523.7,10994.2,4610.89,1098.94
73,26,31,-46.66347,-23.61632,2024-09-12,00:00:00,0.563683E-01,62.4586,59.3255,18.3805,803.577,2.65500,12.4453,28.7890,13.9481,15059.6,12040.7,5001.88,1212.44
73,26,31,-46.66347,-23.61632,2024-09-12,01:00:00,0.253864E-01,77.5367,63.3835,16.5850,1013.72,2.59659,16.1643,32.6438,16.9785,18155.3,14635.9,6245.30,1457.39
73,26,31,-46.66347,-23.61632,2024-09-12,02:00:00,0.996884E-03,146.523,74.0582,22.1715,1673.04,3.62731,27.6187,43.8243,25.7529,28926.3,23189.5,9774.54,2248.46
73,26,31,-46.66347,-23.61632,2024-09-12,03:00:00,0.213489E-03,217.520,84.2907,29.8518,2335.83,4.89456,39.1844,54.6903,34.4008,39059.3,32294.5,13643.9,3023.32
73,26,31,-46.66347,-23.61632,2024-09-12,04:00:00,0.453500E-03,188.164,79.9444,27.0749,2075.53,4.36366,34.7454,50.7805,31.2392,34797.7,28968.4,12428.0,2730.96
73,26,31,-46.66347,-23.61632,2024-09-12,05:00:00,0.277931E-03,221.850,85.2693,31.3808,2365.74,5.03176,39.9041,56.0232,35.3819,39354.5,33287.3,14417.4,3113.60
73,26,31,-46.66347,-23.61632,2024-09-12,06:00:00,0.575144,224.580,84.1857,32.1882,2373.42,5.09183,40.0360,56.4248,35.7904,39748.7,33776.0,14718.1,3156.71
73,26,31,-46.66347,-23.61632,2024-09-12,07:00:00,7.35796,94.5221,61.0166,14.5772,1175.21,2.60254,19.0614,35.1338,19.9492,20342.4,17109.7,7767.86,1720.08
73,26,31,-46.66347,-23.61632,2024-09-12,08:00:00,20.1549,37.1857,41.7226,8.31776,606.565,1.44113,9.00928,20.3164,11.4155,10570.0,8656.79,3993.06,969.482
73,26,31,-46.66347,-23.61632,2024-09-12,09:00:00,34.2383,18.4438,28.3784,5.44506,385.978,0.873078,5.17577,16.1012,8.11025,6427.02,5053.85,2259.19,628.112
73,26,31,-46.66347,-23.61632,2024-09-12,10:00:00,46.3921,11.9277,22.4999,4.28125,309.054,0.655413,3.79470,14.7897,7.26137,4965.85,3904.41,1774.58,513.008
73,26,31,-46.66347,-23.61632,2024-09-12,11:00:00,57.8704,9.25095,21.5585,3.89565,292.224,0.594792,3.37648,14.4278,7.33549,4573.49,3605.30,1657.86,484.635
73,26,31,-46.66347,-23.61632,2024-09-12,12:00:00,65.9006,7.90076,21.5928,3.49047,289.134,0.568131,3.21776,14.3459,7.53355,4475.18,3529.38,1629.37,475.678
73,26,31,-46.66347,-23.61632,2024-09-12,13:00:00,71.7282,6.99261,22.0821,3.29949,289.577,0.558354,3.14548,14.5225,7.73855,4478.97,3536.41,1632.19,472.878
73,26,31,-46.66347,-23.61632,2024-09-12,14:00:00,76.1014,5.91430,22.3062,3.33625,282.545,0.558499,2.99364,15.0855,7.87229,4376.72,3455.56,1602.30,464.728
73,26,31,-46.66347,-23.61632,2024-09-12,15:00:00,76.0610,4.83419,22.6920,3.53727,271.951,0.562618,2.82773,15.8139,7.80939,4217.68,3322.72,1547.57,452.811
73,26,31,-46.66347,-23.61632,2024-09-12,16:00:00,70.2103,3.62454,24.3810,3.74956,261.444,0.576058,2.72151,16.1449,7.49965,4079.00,3211.00,1494.09,436.006
73,26,31,-46.66347,-23.61632,2024-09-12,17:00:00,59.2722,1.80446,33.6938,4.46813,290.648,0.693150,3.21562,17.1447,7.89937,4625.46,3646.00,1662.64,468.305
73,26,31,-46.66347,-23.61632,2024-09-12,18:00:00,36.9407,1.99597,54.9618,6.72919,403.265,1.04142,5.02441,19.7265,9.67987,6718.51,5329.95,2339.28,620.763
73,26,31,-46.66347,-23.61632,2024-09-12,19:00:00,7.58475,10.2741,75.7329,11.6100,544.930,1.79915,7.53681,22.9608,12.0239,9987.17,8105.47,3493.29,858.522
73,26,31,-46.66347,-23.61632,2024-09-12,20:00:00,4.42884,6.93424,51.0030,9.65790,344.287,1.43012,4.48903,17.2048,7.48459,6561.86,5298.11,2310.55,594.449
73,26,31,-46.66347,-23.61632,2024-09-12,21:00:00,3.99081,7.86715,48.1138,10.7060,323.567,1.48191,4.14100,17.5918,7.14309,6270.22,5068.82,2219.40,575.692
73,26,31,-46.66347,-23.61632,2024-09-12,22:00:00,0.878572,20.8379,52.7122,15.0755,427.105,2.02743,5.86434,20.7931,8.84201,8526.71,6875.82,2939.79,733.431
73,26,31,-46.66347,-23.61632,2024-09-12,23:00:00,0.282533,35.4086,55.0970,17.0399,548.562,2.37408,7.96319,23.8804,10.6034,10778.4,8657.18,3655.98,898.755
73,26,31,-46.66347,-23.61632,2024-09-13,00:00:00,0.133872,44.3709,57.5531,14.4266,675.623,2.21045,10.2129,25.5163,11.9916,12451.3,9860.18,4124.82,1029.30
73,26,31,-46.66347,-23.61632,2024-09-13,01:00:00,0.281685E-01,73.7471,62.7457,15.1153,1001.80,2.51632,15.9112,31.3014,16.4721,17636.3,14132.4,6041.44,1443.48
73,26,31,-46.66347,-23.61632,2024-09-13,02:00:00,0.738933E-03,138.168,72.5400,19.6983,1628.51,3.49440,26.8580,41.2284,24.6651,27744.6,22410.6,9462.37,2187.66
73,26,31,-46.66347,-23.61632,2024-09-13,03:00:00,0.134791E-03,195.710,81.8880,25.9512,2171.32,4.51711,36.4051,50.5760,32.1985,36383.4,30089.5,12803.5,2854.57
73,26,31,-46.66347,-23.61632,2024-09-13,04:00:00,0.884866E-04,232.250,87.4943,29.9460,2504.57,5.15575,42.3116,56.1383,36.4129,41436.6,34368.6,14543.5,3221.92
73,26,31,-46.66347,-23.61632,2024-09-13,05:00:00,0.122518E-03,243.584,89.0828,31.7547,2591.51,5.39816,43.9166,57.7963,37.5953,42619.2,35253.2,14946.1,3314.96
73,26,31,-46.66347,-23.61632,2024-09-13,06:00:00,0.668202,206.008,82.2928,27.6002,2233.20,4.76645,37.6979,52.3138,33.6697,37510.0,31759.1,13791.9,2992.18
73,26,31,-46.66347,-23.61632,2024-09-13,07:00:00,7.09733,92.4946,61.0290,14.4785,1169.57,2.64523,18.9285,33.6453,19.6427,20330.6,16966.3,7645.73,1707.62
73,26,31,-46.66347,-23.61632,2024-09-13,08:00:00,19.3662,39.7128,42.8175,8.35584,638.424,1.48453,9.51632,20.3255,11.5123,11012.2,8940.22,4046.30,983.630
73,26,31,-46.66347,-23.61632,2024-09-13,09:00:00,34.1115,18.5218,28.6908,5.08301,392.593,0.854936,5.24659,15.8369,7.89343,6393.75,5002.08,2211.15,615.669
73,26,31,-46.66347,-23.61632,2024-09-13,10:00:00,47.0938,11.8342,23.0915,4.12023,315.698,0.644426,3.86201,14.6834,7.29160,4991.71,3929.56,1784.29,516.136
73,26,31,-46.66347,-23.61632,2024-09-13,11:00:00,56.1031,8.61759,19.3827,3.43651,271.578,0.530700,3.08829,13.5043,6.62632,4203.74,3315.07,1513.40,437.573
73,26,31,-46.66347,-23.61632,2024-09-13,12:00:00,62.1392,7.69874,19.3588,3.31765,267.966,0.510508,2.97440,13.1438,6.65785,4148.53,3277.68,1490.99,422.900
73,26,31,-46.66347,-23.61632,2024-09-13,13:00:00,65.1834,6.65128,18.5859,3.06163,254.190,0.475287,2.74476,12.5433,6.32922,3925.14,3090.54,1396.65,392.781
73,26,31,-46.66347,-23.61632,2024-09-13,14:00:00,67.9028,5.38955,17.6606,2.87993,236.484,0.450398,2.44254,12.2757,6.08789,3633.74,2842.56,1285.39,369.333
73,26,31,-46.66347,-23.61632,2024-09-13,15:00:00,68.1176,4.30794,17.5316,2.86316,223.432,0.444654,2.23365,12.1838,5.91876,3436.45,2637.77,1194.39,352.004
73,26,31,-46.66347,-23.61632,2024-09-13,16:00:00,61.2982,3.28853,18.6475,3.09701,213.577,0.458237,2.11771,12.7989,5.67864,3240.83,2485.49,1144.93,348.877
73,26,31,-46.66347,-23.61632,2024-09-13,17:00:00,47.5681,2.17915,27.8096,3.84339,248.336,0.581314,2.70279,14.2987,6.19563,3845.50,3024.69,1381.29,400.516
73,26,31,-46.66347,-23.61632,2024-09-13,18:00:00,25.2061,3.47957,50.1374,6.32064,373.225,0.997923,4.73786,16.9452,8.20997,6214.86,4909.33,2141.63,566.384
73,26,31,-46.66347,-23.61632,2024-09-13,19:00:00,2.66726,14.0196,56.5172,9.90905,452.332,1.51788,6.23096,16.9648,8.77118,8160.79,6504.71,2786.77,707.810
73,26,31,-46.66347,-23.61632,2024-09-13,20:00:00,0.982856,17.5637,54.0835,11.6280,439.079,1.71162,6.10162,17.5136,8.64604,8282.26,6686.18,2872.08,716.840
73,26,31,-46.66347,-23.61632,2024-09-13,21:00:00,8.62375,5.93433,42.2196,8.75130,289.251,1.25384,3.58685,17.5658,6.58780,5404.66,4378.79,1961.89,528.335
73,26,31,-46.66347,-23.61632,2024-09-13,22:00:00,17.5008,2.73833,32.7168,6.68223,222.927,0.996210,2.46693,16.8474,5.67798,4047.29,3311.88,1551.75,443.316
73,26,31,-46.66347,-23.61632,2024-09-13,23:00:00,22.3926,2.00193,28.6472,6.00181,200.179,0.874323,2.07772,16.3714,5.28456,3525.03,2894.73,1379.44,401.580
73,26,31,-46.66347,-23.61632,2024-09-14,00:00:00,17.0428,3.41161,34.6380,6.57810,249.215,0.945963,2.91164,17.6125,5.96291,4361.19,3514.62,1617.71,460.131
73,26,31,-46.66347,-23.61632,2024-09-14,01:00:00,8.51214,9.35932,44.4432,7.49605,362.715,1.11111,4.87223,19.5152,7.39727,6292.55,4941.26,2160.80,588.699
73,26,31,-46.66347,-23.61632,2024-09-14,02:00:00,0.850945,33.6435,56.0348,11.1842,626.823,1.68840,9.38898,23.7741,11.1295,10934.2,8631.66,3773.05,941.833
73,26,31,-46.66347,-23.61632,2024-09-14,03:00:00,1.14261,30.2860,55.6485,10.1263,600.308,1.58696,8.97441,23.0274,10.8383,10492.6,8368.58,3704.38,923.160
73,26,31,-46.66347,-23.61632,2024-09-14,04:00:00,1.03262,32.7751,56.3486,10.4522,623.023,1.65174,9.37111,23.6493,11.2431,11043.2,8864.85,3913.24,963.976
73,26,31,-46.66347,-23.61632,2024-09-14,05:00:00,0.312392,52.5753,59.7128,13.2968,790.532,2.09205,12.2810,26.3880,13.5253,14054.9,11299.0,4906.71,1177.63
73,26,31,-46.66347,-23.61632,2024-09-14,06:00:00,2.71924,36.9460,54.5086,10.6060,638.558,1.74483,9.63684,23.5022,11.4066,11339.4,9054.60,3975.13,979.663
73,26,31,-46.66347,-23.61632,2024-09-14,07:00:00,18.2384,22.5887,37.4458,7.48002,439.203,1.22272,6.19269,18.6695,8.40630,7605.50,5978.76,2601.60,696.760
73,26,31,-46.66347,-23.61632,2024-09-14,08:00:00,30.1204,15.3006,26.1685,5.80713,327.438,0.909290,4.22351,13.9076,6.74063,5513.39,4365.80,1966.42,555.728
73,26,31,-46.66347,-23.61632,2024-09-14,09:00:00,41.4633,10.0506,19.6119,4.65275,259.609,0.675007,3.01889,12.6804,6.15046,4190.56,3345.85,1563.55,466.625
73,26,31,-46.66347,-23.61632,2024-09-14,10:00:00,53.7807,6.70481,15.7449,3.88650,221.546,0.539137,2.31348,12.5314,5.94918,3421.87,2748.45,1322.43,410.655
73,26,31,-46.66347,-23.61632,2024-09-14,11:00:00,63.1874,4.74135,12.8094,2.76534,198.541,0.422503,1.83500,12.4284,5.59541,2821.37,2284.13,1124.37,357.418
73,26,31,-46.66347,-23.61632,2024-09-14,12:00:00,70.2899,3.79319,11.4502,2.14586,191.655,0.362655,1.61697,12.0984,5.53050,2604.31,2115.61,1053.79,340.444
73,26,31,-46.66347,-23.61632,2024-09-14,13:00:00,78.0882,3.59562,12.6433,2.50197,205.834,0.425377,1.72231,12.4821,6.36624,2945.21,2428.71,1231.96,383.696
73,26,31,-46.66347,-23.61632,2024-09-14,14:00:00,81.4513,5.40001,21.5049,3.44593,276.138,0.738027,2.81928,12.7933,8.43747,4521.53,3786.38,1926.90,562.537
73,26,31,-46.66347,-23.61632,2024-09-14,15:00:00,60.2721,5.63780,20.0769,3.48070,243.494,0.686209,2.51836,11.3562,6.52182,3899.37,3230.38,1601.82,475.983
73,26,31,-46.66347,-23.61632,2024-09-14,16:00:00,49.2085,4.86791,20.7933,3.47945,227.209,0.683072,2.36203,11.3135,5.92796,3712.32,3070.16,1520.98,455.097
73,26,31,-46.66347,-23.61632,2024-09-14,17:00:00,32.1975,2.91719,24.2038,3.75980,211.910,0.671976,2.24397,11.1273,4.91920,3409.86,2814.90,1376.85,414.049
73,26,31,-46.66347,-23.61632,2024-09-14,18:00:00,21.9980,2.48427,31.1191,4.79635,232.149,0.831431,2.63655,12.3521,5.12378,3841.95,3177.64,1530.81,441.241
73,26,31,-46.66347,-23.61632,2024-09-14,19:00:00,17.4776,2.84536,35.4341,5.73097,243.635,1.08442,2.86480,12.0987,5.24304,4132.27,3467.01,1674.31,469.087
73,26,31,-46.66347,-23.61632,2024-09-14,20:00:00,18.8573,2.43003,33.4106,5.83817,221.228,1.08250,2.50554,11.2851,4.90235,3784.67,3202.92,1566.74,439.493
98,25,25,-46.69696,-23.77627,2024-08-31,21:00:00,23.5476,0.930475,65.0436,5.45680,401.082,2.18959,4.95294,31.0642,19.8550,8159.78,7781.04,6087.43,2412.07
98,25,25,-46.69696,-23.77627,2024-08-31,22:00:00,31.6438,0.413829,66.4299,7.02481,424.008,1.95097,5.11450,33.8369,22.5382,8272.96,7824.27,6014.36,2327.34
98,25,25,-46.69696,-23.77627,2024-08-31,23:00:00,25.0628,0.504261,64.9672,8.52864,393.806,1.72412,4.90026,27.4449,17.4434,7354.82,6755.43,4877.67,1779.54
98,25,25,-46.69696,-23.77627,2024-09-01,00:00:00,4.56523,3.80050,65.6790,10.8665,383.167,1.70839,4.86264,21.8735,11.9333,7505.23,6840.92,4505.10,1325.79
98,25,25,-46.69696,-23.77627,2024-09-01,01:00:00,0.686800,12.1149,57.4075,12.4738,394.216,1.79694,5.22498,21.3550,9.85454,7941.00,7218.68,4029.62,940.077
98,25,25,-46.69696,-23.77627,2024-09-01,02:00:00,0.190446,24.1876,57.2389,13.7473,493.066,2.02128,6.98300,23.7536,11.2034,9646.82,8696.51,4621.80,1045.91
98,25,25,-46.69696,-23.77627,2024-09-01,03:00:00,0.791911E-01,33.1414,60.8649,14.5630,600.526,2.22099,8.87449,26.3078,13.2762,11414.6,10434.3,5674.93,1220.25
98,25,25,-46.69696,-23.77627,2024-09-01,04:00:00,0.428782E-02,56.9198,64.0807,18.3457,785.669,2.74179,12.0614,29.8225,16.2906,14646.2,13362.6,6975.48,1479.57
98,25,25,-46.69696,-23.77627,2024-09-01,05:00:00,0.642964E-03,86.5972,66.8625,23.7137,987.006,3.45103,15.5725,33.8899,19.4458,18035.5,16609.9,8493.17,1760.76
98,25,25,-46.69696,-23.77627,2024-09-01,06:00:00,0.398587,118.153,69.6044,28.4585,1215.23,4.08281,19.6521,39.4035,23.2013,21427.1,20337.5,10626.0,2049.63
98,25,25,-46.69696,-23.77627,2024-09-01,07:00:00,6.02183,92.4691,63.8409,20.7922,1024.00,3.03032,16.2550,37.3389,21.1597,18231.0,17422.1,9589.45,1788.66
98,25,25,-46.69696,-23.77627,2024-09-01,08:00:00,18.9230,39.3648,43.2346,10.1298,548.702,1.48589,7.92445,26.4531,12.8645,10402.0,9227.13,4603.94,1028.96
98,25,25,-46.69696,-23.77627,2024-09-01,09:00:00,36.2361,14.7372,25.2495,5.84367,296.784,0.973235,3.61165,17.7226,7.98601,5502.26,4685.27,2257.72,608.874
98,25,25,-46.69696,-23.77627,2024-09-01,10:00:00,53.2847,5.94240,13.8781,4.05491,191.670,0.642677,1.77118,15.0504,6.24152,3154.15,2675.20,1371.57,420.399
98,25,25,-46.69696,-23.77627,2024-09-01,11:00:00,63.5168,2.67974,7.44162,2.50325,141.289,0.380542,0.910776,12.3454,4.98005,1977.07,1671.33,896.796,304.864
98,25,25,-46.69696,-23.77627,2024-09-01,12:00:00,69.4447,1.82584,5.69952,2.10031,131.253,0.305980,0.697793,11.4348,4.64853,1690.46,1421.37,771.691,271.394
98,25,25,-46.69696,-23.77627,2024-09-01,13:00:00,73.3848,1.38895,4.83690,1.82666,129.791,0.295004,0.580165,11.4591,4.81973,1646.66,1397.94,768.070,271.749
98,25,25,-46.69696,-23.77627,2024-09-01,14:00:00,68.0337,1.14784,4.08387,1.40107,118.347,0.252917,0.460476,10.9678,4.61198,1500.34,1278.76,716.695,255.938
98,25,25,-46.69696,-23.77627,2024-09-01,15:00:00,58.8136,1.08164,3.99250,1.17179,104.485,0.211320,0.414087,9.68793,3.50056,1172.71,982.195,554.564,207.169
98,25,25,-46.69696,-23.77627,2024-09-01,16:00:00,53.6394,1.02638,5.53316,1.42178,107.700,0.249021,0.481188,10.2642,3.53174,1285.36,1069.16,586.936,213.843
98,25,25,-46.69696,-23.77627,2024-09-01,17:00:00,45.3388,0.525879,10.2013,2.19341,119.705,0.341811,0.685690,10.8712,3.66222,1598.83,1306.69,672.910,230.617
98,25,25,-46.69696,-23.77627,2024-09-01,18:00:00,32.8730,0.385693,20.8400,4.29980,157.340,0.612713,1.28770,12.2126,4.24965,2512.95,2025.28,948.367,288.375
98,25,25,-46.69696,-23.77627,2024-09-01,19:00:00,22.2022,0.582783,29.0668,6.09034,187.192,0.847861,1.77934,14.3680,4.88295,3302.25,2697.73,1241.44,354.389
98,25,25,-46.69696,-23.77627,2024-09-01,20:00:00,20.9934,0.588850,27.7327,5.86941,177.330,0.859436,1.66066,16.6385,5.13329,3247.21,2714.39,1306.09,378.593
